mon1,mon2,polym,polymer_class,chi_mean,chi_std,Tg_mean,Tg_std,LogP,SA_Score
C1OC1[C@@H]1CO1,O=C=NCCN=C=S,*CCN1CC([C@@H]2CN(*)C(=S)O2)OC1=O,polyoxazolidone,0.913,0.378,83.271,10.122,0.225,5.52969958328185
C1OC1[C@@H]1CO1,O=C=NCCN=C=S,*CCN1CC([C@@H]2CN(*)C(=O)O2)OC1=S,polyoxazolidone,0.652,0.288,89.117,7.796,0.225,5.625754128736396
C1OC1[C@@H]1CO1,CC(CCN=C=O)N=C=O,*C(C)CCN1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.599,0.319,76.562,14.071,0.84,5.294919213042563
C1OC1[C@@H]1CO1,CC(CCN=C=O)N=C=O,*CCC(C)N1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,2.76,0.277,123.4,11.705,0.839,5.413699432822782
C1OC1[C@@H]1CO1,CC(CCN=C=O)N=C=O,*C(C)CCN1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.599,0.319,76.562,14.071,0.84,5.294919213042563
C1OC1[C@@H]1CO1,CC(CCN=C=O)N=C=O,*CCC(C)N1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,2.76,0.277,123.4,11.705,0.839,5.413699432822782
C1OC1[C@@H]1CO1,CCC(C)(N=C=O)N=C=O,*N1CC([C@@H]2CN(C(*)(C)CC)C(=O)O2)OC1=O,polyoxazolidone,2.208,0.27,124.245,9.089,0.768,5.460241760138324
C1OC1[C@@H]1CO1,CCC(C)(N=C=O)N=C=O,*N1C[C@@H](C2CN(C(*)(C)CC)C(=O)O2)OC1=O,polyoxazolidone,2.208,0.27,124.245,9.089,0.768,5.460241760138324
C1OC1[C@@H]1CO1,O=C=NC(S)N=C=O,*C(S)N1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.444,0.275,143.864,12.0,-0.145,5.663863025058248
C1OC1[C@@H]1CO1,O=C=NC(S)N=C=O,*C(S)N1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.444,0.275,143.864,12.0,-0.145,5.663863025058248
C1OC1[C@@H]1CO1,CC(C)(CN=C=O)N=C=O,*N1CC([C@@H]2CN(CC(*)(C)C)C(=O)O2)OC1=O,polyoxazolidone,2.638,0.225,112.806,7.143,0.84,5.204911201757602
C1OC1[C@@H]1CO1,CC(C)(CN=C=O)N=C=O,*CC(C)(C)N1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.082,0.319,99.108,9.146,0.839,5.30402947098837
C1OC1[C@@H]1CO1,CC(C)(CN=C=O)N=C=O,*N1C[C@@H](C2CN(CC(*)(C)C)C(=O)O2)OC1=O,polyoxazolidone,2.638,0.225,112.806,7.143,0.84,5.204911201757602
C1OC1[C@@H]1CO1,CC(C)(CN=C=O)N=C=O,*CC(C)(C)N1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.082,0.319,99.108,9.146,0.839,5.30402947098837
C1OC1[C@@H]1CO1,O=C=NC=C=CCN=C=O,*CC=C=CN1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,2.063,0.251,118.439,8.36,0.729,5.844300855603755
C1OC1[C@@H]1CO1,O=C=NC=C=CCN=C=O,*C=C=CCN1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,-0.059,0.125,81.927,11.506,0.31,5.632042086372985
C1OC1[C@@H]1CO1,O=C=NC=C=CCN=C=O,*CC=C=CN1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,2.063,0.251,118.439,8.36,0.729,5.844300855603755
C1OC1[C@@H]1CO1,O=C=NC=C=CCN=C=O,*C=C=CCN1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,-0.059,0.125,81.927,11.506,0.31,5.632042086372985
C1OC1[C@@H]1CO1,CC(/C=C/N=C=O)N=C=O,*C(C)/C=C/N1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.845,0.248,78.325,8.499,0.964,5.685191426543347
C1OC1[C@@H]1CO1,CC(/C=C/N=C=O)N=C=O,*C=CC(C)N1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,2.567,0.204,109.048,13.285,0.544,5.652887501896566
C1OC1[C@@H]1CO1,CC(/C=C/N=C=O)N=C=O,*C(C)/C=C/N1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.845,0.248,78.325,8.499,0.964,5.685191426543347
C1OC1[C@@H]1CO1,CC(/C=C/N=C=O)N=C=O,*C=CC(C)N1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,2.567,0.204,109.048,13.285,0.544,5.652887501896566
C1OC1[C@@H]1CO1,O=C=NC/C=C/CN=C=O,*C/C=C/CN1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,-0.188,0.139,71.015,18.23,0.616,5.349647009449909
C1OC1[C@@H]1CO1,O=C=NC/C=C/CN=C=O,*C/C=C/CN1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,-0.188,0.139,71.015,18.23,0.616,5.349647009449909
C1OC1[C@@H]1CO1,CCCC(N=C=O)N=C=O,*C(CCC)N1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,2.478,0.236,81.004,9.546,0.768,5.36353114396878
C1OC1[C@@H]1CO1,CCCC(N=C=O)N=C=O,*C(CCC)N1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,2.478,0.236,81.004,9.546,0.768,5.36353114396878
C1OC1[C@@H]1CO1,CCC(=CN=C=O)N=C=O,*C(=CN1C[C@@H](C2CN(*)C(=O)O2)OC1=O)CC,polyoxazolidone,2.103,0.128,88.677,13.046,0.893,5.512049565179892
C1OC1[C@@H]1CO1,CCC(=CN=C=O)N=C=O,*C=C(CC)N1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,2.684,0.174,90.094,8.973,0.893,5.410342500815686
C1OC1[C@@H]1CO1,CCC(=CN=C=O)N=C=O,*C(=CN1CC([C@@H]2CN(*)C(=O)O2)OC1=O)CC,polyoxazolidone,2.103,0.128,88.677,13.046,0.893,5.512049565179892
C1OC1[C@@H]1CO1,CCC(=CN=C=O)N=C=O,*C=C(CC)N1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,2.684,0.174,90.094,8.973,0.893,5.410342500815686
C1OC1[C@@H]1CO1,O=C=NC=CCCN=C=O,*CCC=CN1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.613,0.339,55.396,9.025,0.964,5.576975932526832
C1OC1[C@@H]1CO1,O=C=NC=CCCN=C=O,*CCC=CN1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.613,0.339,55.396,9.025,0.964,5.576975932526832
C1OC1[C@@H]1CO1,O=C=NC(F)N=C=O,*C(F)N1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.695,0.22,121.302,12.183,-0.105,5.5616848497451885
C1OC1[C@@H]1CO1,O=C=NC(F)N=C=O,*C(F)N1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.695,0.22,121.302,12.183,-0.105,5.5616848497451885
C1OC1[C@@H]1CO1,O=C=NC=CC=CN=C=O,*C=CC=CN1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.652,0.398,131.485,7.128,0.669,5.651230086372986
C1OC1[C@@H]1CO1,O=C=NC=CC=CN=C=O,*C=CC=CN1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.652,0.398,131.485,7.128,0.669,5.651230086372986
C1OC1[C@@H]1CO1,O=C=NCC=CCN=C=O,*CC=CCN1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,-0.188,0.139,71.015,18.23,0.616,5.349647009449909
C1OC1[C@@H]1CO1,O=C=NCC=CCN=C=O,*CC=CCN1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,-0.188,0.139,71.015,18.23,0.616,5.349647009449909
C1OC1[C@@H]1CO1,CC(N=C=S)N=C=S,*C(C)N1C[C@@H](C2CN(*)C(=S)O2)OC1=S,polyoxazolidone,3.178,0.177,97.746,9.924,0.317,5.996602202160216
C1OC1[C@@H]1CO1,CC(N=C=S)N=C=S,*C(C)N1CC([C@@H]2CN(*)C(=S)O2)OC1=S,polyoxazolidone,3.178,0.177,97.746,9.924,0.317,5.996602202160216
C1OC1[C@@H]1CO1,CC(C=CN=C=O)N=C=O,*C(C)C=CN1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.845,0.248,78.325,8.499,0.964,5.685191426543347
C1OC1[C@@H]1CO1,CC(C=CN=C=O)N=C=O,*C(C)C=CN1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.845,0.248,78.325,8.499,0.964,5.685191426543347
C1OC1[C@@H]1CO1,CC(CN=C=O)CN=C=O,*CC(C)CN1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.709,0.205,99.143,14.354,0.696,5.421747156527649
C1OC1[C@@H]1CO1,CC(CN=C=O)CN=C=O,*CC(C)CN1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.709,0.205,99.143,14.354,0.696,5.421747156527649
C1OC1[C@@H]1CO1,O=C=NC(O)N=C=O,*C(O)N1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.539,0.215,137.442,9.096,-1.083,5.539247640442863
C1OC1[C@@H]1CO1,O=C=NC(O)N=C=O,*C(O)N1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.539,0.215,137.442,9.096,-1.083,5.539247640442863
C1OC1[C@@H]1CO1,CC(N=C=O)=C(C)N=C=O,*C(C)=C(C)N1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.858,0.233,199.73,9.481,0.893,5.306856394065294
C1OC1[C@@H]1CO1,CC(N=C=O)=C(C)N=C=O,*C(C)=C(C)N1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.858,0.233,199.73,9.481,0.893,5.306856394065294
C1OC1[C@@H]1CO1,O=C=NC=CCN=C=O,*CC=CN1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.911,0.249,84.48,8.065,0.574,5.622997484447486
C1OC1[C@@H]1CO1,O=C=NC=CCN=C=O,*C=CCN1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,-0.3,0.181,46.971,17.417,0.155,5.406502558097241
C1OC1[C@@H]1CO1,O=C=NC=CCN=C=O,*CC=CN1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.911,0.249,84.48,8.065,0.574,5.622997484447486
C1OC1[C@@H]1CO1,O=C=NC=CCN=C=O,*C=CCN1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,-0.3,0.181,46.971,17.417,0.155,5.406502558097241
C1OC1[C@@H]1CO1,C=C(CN=C=O)N=C=O,*C(=C)CN1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.08,0.222,103.855,8.51,0.155,5.298797349245038
C1OC1[C@@H]1CO1,C=C(CN=C=O)N=C=O,*CC(=C)N1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.561,0.186,133.725,7.794,0.574,5.474053536536008
C1OC1[C@@H]1CO1,C=C(CN=C=O)N=C=O,*C(=C)CN1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.08,0.222,103.855,8.51,0.155,5.298797349245038
C1OC1[C@@H]1CO1,C=C(CN=C=O)N=C=O,*CC(=C)N1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.561,0.186,133.725,7.794,0.574,5.474053536536008
C1OC1[C@@H]1CO1,CC(=CN=C=O)N=C=O,*C(C)=CN1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.584,0.373,121.899,14.736,0.503,5.5120913291781495
C1OC1[C@@H]1CO1,CC(=CN=C=O)N=C=O,*C=C(C)N1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.891,0.277,134.247,8.961,0.503,5.416820760616275
C1OC1[C@@H]1CO1,CC(=CN=C=O)N=C=O,*C(C)=CN1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.584,0.373,121.899,14.736,0.503,5.5120913291781495
C1OC1[C@@H]1CO1,CC(=CN=C=O)N=C=O,*C=C(C)N1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.891,0.277,134.247,8.961,0.503,5.416820760616275
C1OC1[C@@H]1CO1,C=C(N=C=O)C(C)N=C=O,*C(C)C(=C)N1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.321,0.431,115.371,10.422,0.964,5.543650413984477
C1OC1[C@@H]1CO1,C=C(N=C=O)C(C)N=C=O,*C(=C)C(C)N1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.551,0.317,87.683,9.783,0.544,5.475596567830632
C1OC1[C@@H]1CO1,C=C(N=C=O)C(C)N=C=O,*C(C)C(=C)N1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.321,0.431,115.371,10.422,0.964,5.543650413984477
C1OC1[C@@H]1CO1,C=C(N=C=O)C(C)N=C=O,*C(=C)C(C)N1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.551,0.317,87.683,9.783,0.544,5.475596567830632
C1OC1[C@@H]1CO1,CC=C(CN=C=O)N=C=O,*C(=CC)CN1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.832,0.155,98.838,10.222,0.545,5.345723348539391
C1OC1[C@@H]1CO1,CC=C(CN=C=O)N=C=O,*CC(=CC)N1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.618,0.342,81.586,13.035,0.964,5.499051135038607
C1OC1[C@@H]1CO1,CC=C(CN=C=O)N=C=O,*C(=CC)CN1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.832,0.155,98.838,10.222,0.545,5.345723348539391
C1OC1[C@@H]1CO1,CC=C(CN=C=O)N=C=O,*CC(=CC)N1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.618,0.342,81.586,13.035,0.964,5.499051135038607
C1OC1[C@@H]1CO1,C=C=C(CN=C=O)N=C=O,*C(=C=C)CN1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.983,0.217,113.036,7.751,0.31,5.468761967063724
C1OC1[C@@H]1CO1,C=C=C(CN=C=O)N=C=O,*CC(=C=C)N1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.083,0.284,135.676,8.394,0.729,5.647609062825104
C1OC1[C@@H]1CO1,C=C=C(CN=C=O)N=C=O,*C(=C=C)CN1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.983,0.217,113.036,7.751,0.31,5.468761967063724
C1OC1[C@@H]1CO1,C=C=C(CN=C=O)N=C=O,*CC(=C=C)N1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.083,0.284,135.676,8.394,0.729,5.647609062825104
C1OC1[C@@H]1CO1,CC(=CCN=C=O)N=C=O,*C(C)=CCN1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.656,0.332,114.361,10.32,0.545,5.303048937236408
C1OC1[C@@H]1CO1,CC(=CCN=C=O)N=C=O,*CC=C(C)N1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.402,0.206,112.279,8.926,0.964,5.447571700187742
C1OC1[C@@H]1CO1,CC(=CCN=C=O)N=C=O,*C(C)=CCN1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.656,0.332,114.361,10.32,0.545,5.303048937236408
C1OC1[C@@H]1CO1,CC(=CCN=C=O)N=C=O,*CC=C(C)N1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.402,0.206,112.279,8.926,0.964,5.447571700187742
C1OC1[C@@H]1CO1,O=C=N/C=C/CN=C=O,*C/C=C/N1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.911,0.249,84.48,8.065,0.574,5.622997484447486
C1OC1[C@@H]1CO1,O=C=N/C=C/CN=C=O,*C/C=C/N1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.911,0.249,84.48,8.065,0.574,5.622997484447486
C1OC1[C@@H]1CO1,O=C=NCC#CCN=C=O,*CC#CCN1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.462,0.156,105.76,8.616,0.063,5.413339317142217
C1OC1[C@@H]1CO1,O=C=NCC#CCN=C=O,*CC#CCN1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.462,0.156,105.76,8.616,0.063,5.413339317142217
C1OC1[C@@H]1CO1,S=C=NC=CCN=C=S,*CC=CN1C[C@@H](C2CN(*)C(=S)O2)OC1=S,polyoxazolidone,2.085,0.257,69.591,13.885,0.903,6.075345438620972
C1OC1[C@@H]1CO1,S=C=NC=CCN=C=S,*CC=CN1CC([C@@H]2CN(*)C(=S)O2)OC1=S,polyoxazolidone,2.085,0.257,69.591,13.885,0.903,6.075345438620972
C1OC1[C@@H]1CO1,S=C=NC=CC=CN=C=S,*C=CC=CN1C[C@@H](C2CN(*)C(=S)O2)OC1=S,polyoxazolidone,2.806,0.123,120.768,14.348,0.999,6.076437163296062
C1OC1[C@@H]1CO1,S=C=NC=CC=CN=C=S,*C=CC=CN1CC([C@@H]2CN(*)C(=S)O2)OC1=S,polyoxazolidone,2.806,0.123,120.768,14.348,0.999,6.076437163296062
C1OC1[C@@H]1CO1,C=CC(N=C=O)N=C=O,*C(C=C)N1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.967,0.272,103.678,12.949,0.154,5.64778911163914
C1OC1[C@@H]1CO1,C=CC(N=C=O)N=C=O,*C(C=C)N1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.967,0.272,103.678,12.949,0.154,5.64778911163914
C1OC1[C@@H]1CO1,CCC(N=C=O)N=C=S,*C(CC)N1C[C@@H](C2CN(*)C(=S)O2)OC1=O,polyoxazolidone,2.792,0.22,89.405,11.765,0.543,5.718675399264558
C1OC1[C@@H]1CO1,CCC(N=C=O)N=C=S,*C(CC)N1C[C@@H](C2CN(*)C(=O)O2)OC1=S,polyoxazolidone,1.82,0.267,78.402,9.308,0.543,5.750021887558872
C1OC1[C@@H]1CO1,CCC(N=C=O)N=C=S,*C(CC)N1CC([C@@H]2CN(*)C(=S)O2)OC1=O,polyoxazolidone,2.792,0.22,89.405,11.765,0.543,5.718675399264558
C1OC1[C@@H]1CO1,CCC(N=C=O)N=C=S,*C(CC)N1CC([C@@H]2CN(*)C(=O)O2)OC1=S,polyoxazolidone,1.82,0.267,78.402,9.308,0.543,5.750021887558872
C1OC1[C@@H]1CO1,CCC=C(N=C=O)N=C=O,*C(=CCC)N1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.931,0.354,117.572,17.284,0.893,5.306657414473457
C1OC1[C@@H]1CO1,CCC=C(N=C=O)N=C=O,*C(=CCC)N1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.931,0.354,117.572,17.284,0.893,5.306657414473457
C1OC1[C@@H]1CO1,CCC(N=C=S)N=C=S,*C(CC)N1C[C@@H](C2CN(*)C(=S)O2)OC1=S,polyoxazolidone,3.237,0.198,73.351,11.662,0.708,5.967966369164223
C1OC1[C@@H]1CO1,CCC(N=C=S)N=C=S,*C(CC)N1CC([C@@H]2CN(*)C(=S)O2)OC1=S,polyoxazolidone,3.237,0.198,73.351,11.662,0.708,5.967966369164223
C1OC1[C@@H]1CO1,C=C=C(N=C=O)N=C=O,*C(=C=C)N1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.156,0.183,130.172,10.893,0.268,5.550562566636343
C1OC1[C@@H]1CO1,C=C=C(N=C=O)N=C=O,*C(=C=C)N1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.156,0.183,130.172,10.893,0.268,5.550562566636343
C1OC1[C@@H]1CO1,C/C=C/C(N=C=O)N=C=O,*C(/C=C/C)N1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,2.137,0.265,120.109,14.146,0.544,5.574888443811793
C1OC1[C@@H]1CO1,C/C=C/C(N=C=O)N=C=O,*C(/C=C/C)N1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,2.137,0.265,120.109,14.146,0.544,5.574888443811793
C1OC1[C@@H]1CO1,CC=C(N=C=O)N=C=O,*C(=CC)N1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,3.054,0.126,154.108,12.965,0.503,5.419499690382162
C1OC1[C@@H]1CO1,CC=C(N=C=O)N=C=O,*C(=CC)N1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,3.054,0.126,154.108,12.965,0.503,5.419499690382162
C1OC1[C@@H]1CO1,O=C=NC(=S)N=C=O,*C(=S)N1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.046,0.163,151.249,9.173,-0.073,5.365646956838527
C1OC1[C@@H]1CO1,O=C=NC(=S)N=C=O,*C(=S)N1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.046,0.163,151.249,9.173,-0.073,5.365646956838527
C1OC1[C@@H]1CO1,O=C=NC=C=CN=C=O,*C=C=CN1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.529,0.269,96.865,8.733,0.268,5.794230217671709
C1OC1[C@@H]1CO1,O=C=NC=C=CN=C=O,*C=C=CN1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.529,0.269,96.865,8.733,0.268,5.794230217671709
C1OC1[C@@H]1CO1,O=C=N/C=C\CN=C=O,*C/C=C\N1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.911,0.249,84.48,8.065,0.574,5.622997484447486
C1OC1[C@@H]1CO1,O=C=N/C=C\CN=C=O,*C/C=C\N1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.911,0.249,84.48,8.065,0.574,5.622997484447486
C1OC1[C@@H]1CO1,C=C(N=C=S)N=C=S,*C(=C)N1C[C@@H](C2CN(*)C(=S)O2)OC1=S,polyoxazolidone,1.138,0.307,114.12,14.473,0.443,5.898112073117597
C1OC1[C@@H]1CO1,C=C(N=C=S)N=C=S,*C(=C)N1CC([C@@H]2CN(*)C(=S)O2)OC1=S,polyoxazolidone,1.138,0.307,114.12,14.473,0.443,5.898112073117597
C1OC1[C@@H]1CO1,O=C=NC#CCN=C=O,*CC#CN1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,-0.028,0.168,104.876,12.769,0.021,5.7658485482772734
C1OC1[C@@H]1CO1,O=C=NC#CCN=C=O,*C#CCN1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.867,0.278,92.596,8.537,-0.397,5.4673608232363575
C1OC1[C@@H]1CO1,O=C=NC#CCN=C=O,*CC#CN1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,-0.028,0.168,104.876,12.769,0.021,5.7658485482772734
C1OC1[C@@H]1CO1,O=C=NC#CCN=C=O,*C#CCN1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.867,0.278,92.596,8.537,-0.397,5.4673608232363575
C1OC1[C@@H]1CO1,CC#CC(N=C=O)N=C=O,*C(C#CC)N1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.906,0.363,160.547,15.974,-0.009,5.668352808019015
C1OC1[C@@H]1CO1,CC#CC(N=C=O)N=C=O,*C(C#CC)N1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.906,0.363,160.547,15.974,-0.009,5.668352808019015
C1OC1[C@@H]1CO1,NC(N=C=O)N=C=O,*C(N)N1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.062,0.17,109.992,12.618,-1.116,5.553125994646798
C1OC1[C@@H]1CO1,NC(N=C=O)N=C=O,*C(N)N1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.062,0.17,109.992,12.618,-1.116,5.553125994646798
C1OC1[C@@H]1CO1,C=C(CCN=C=O)N=C=O,*C(=C)CCN1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.076,0.181,90.791,12.098,0.545,5.175695405054304
C1OC1[C@@H]1CO1,C=C(CCN=C=O)N=C=O,*CCC(=C)N1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.202,0.147,116.463,11.115,0.964,5.4643255463415885
C1OC1[C@@H]1CO1,C=C(CCN=C=O)N=C=O,*C(=C)CCN1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.076,0.181,90.791,12.098,0.545,5.175695405054304
C1OC1[C@@H]1CO1,C=C(CCN=C=O)N=C=O,*CCC(=C)N1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.202,0.147,116.463,11.115,0.964,5.4643255463415885
C1OC1[C@@H]1CO1,N=C(N=C=O)N=C=O,*C(=N)N1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.19,0.114,124.619,9.147,-0.424,5.406077726069295
C1OC1[C@@H]1CO1,N=C(N=C=O)N=C=O,*C(=N)N1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,0.19,0.114,124.619,9.147,-0.424,5.406077726069295
C1OC1[C@@H]1CO1,O=C=NC#CCCN=C=O,*CCC#CN1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,-0.969,0.155,99.543,10.025,0.411,5.739471624834524
C1OC1[C@@H]1CO1,O=C=NC#CCCN=C=O,*C#CCCN1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.239,0.23,101.483,9.538,-0.007,5.317717778680678
C1OC1[C@@H]1CO1,O=C=NC#CCCN=C=O,*CCC#CN1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,-0.969,0.155,99.543,10.025,0.411,5.739471624834524
C1OC1[C@@H]1CO1,O=C=NC#CCCN=C=O,*C#CCCN1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,1.239,0.23,101.483,9.538,-0.007,5.317717778680678
C1OC1[C@@H]1CO1,CC=CC(N=C=O)N=C=O,*C(C=CC)N1C[C@@H](C2CN(*)C(=O)O2)OC1=O,polyoxazolidone,2.137,0.265,120.109,14.146,0.544,5.574888443811793
C1OC1[C@@H]1CO1,CC=CC(N=C=O)N=C=O,*C(C=CC)N1CC([C@@H]2CN(*)C(=O)O2)OC1=O,polyoxazolidone,2.137,0.265,120.109,14.146,0.544,5.574888443811793
C1OC1[C@@H]1CO1,CC(CCN=C=O)N=C=S,*C(C)CCN1C[C@@H](C2CN(*)C(=S)O2)OC1=O,polyoxazolidone,1.27,0.345,72.155,10.8,1.005,5.49952015495779
